source,source_lean,title,description,url,published,scraped_at,language,full_text,mentions_johor,mentions_neg_sembilan,mentions_melaka
Malay Mail,centrist,"Malaysia could become high-income nation by 2029 as tech drives exports, says deputy minister","GEORGE TOWN, Aug 14 &mdash; Malaysia has the potential to achieve high-income nation status in the next two to three yea...",https://www.malaymail.com/news/malaysia/2026/08/14/malaysia-could-become-high-income-nation-by-2029-as-tech-drives-exports-says-deputy-minister/231336,"Fri, 14 Aug 2026 14:31:59 +0800",2026-08-14T20:51:27.545110,en,"Malaysia could become high-income nation by 2029 as tech drives exports, says deputy minister GEORGE TOWN, Aug 14 &mdash; Malaysia has the potential to achieve high-income nation status in the next two to three yea...",False,False,False
Malay Mail,centrist,"Teo Nie Ching insists Johor DAP won’t dictate, delegates hold Cabinet fate in Sunday congress","KULAI, Aug 14 &mdash; Johor DAP delegates are free to decide whether the party&rsquo;s leaders should remain in governme...",https://www.malaymail.com/news/malaysia/2026/08/14/teo-nie-ching-insists-johor-dap-wont-dictate-delegates-hold-cabinet-fate-in-sunday-congress/231331,"Fri, 14 Aug 2026 13:46:36 +0800",2026-08-14T20:51:27.545110,en,"Teo Nie Ching insists Johor DAP won’t dictate, delegates hold Cabinet fate in Sunday congress KULAI, Aug 14 &mdash; Johor DAP delegates are free to decide whether the party&rsquo;s leaders should remain in governme...",True,True,False
Malay Mail,centrist,"Malaysia’s inflation outlook steady at 1.5–2.5 pc, BNM stresses external pressures remain manageable","KUALA LUMPUR, Aug 14 &mdash; Malaysia&rsquo;s headline inflation rose to 1.9 per cent in the second quarter of 2026 from...",https://www.malaymail.com/news/malaysia/2026/08/14/malaysias-inflation-outlook-steady-at-1525-pc-bnm-stresses-external-pressures-remain-manageable/231328,"Fri, 14 Aug 2026 13:37:08 +0800",2026-08-14T20:51:27.545110,en,"Malaysia’s inflation outlook steady at 1.5–2.5 pc, BNM stresses external pressures remain manageable KUALA LUMPUR, Aug 14 &mdash; Malaysia&rsquo;s headline inflation rose to 1.9 per cent in the second quarter of 2026 from...",False,False,False
Malay Mail,centrist,"Malaysia’s economy expands 6pc in Q2, first‑half growth steady at 5.7pc, says BNM","KUALA LUMPUR, AUG 14 &mdash; Malaysia&rsquo;s economy expanded by 6 per cent in the second quarter of 2026, bringing fir...",https://www.malaymail.com/news/malaysia/2026/08/14/malaysias-economy-expands-6pc-in-q2-firsthalf-growth-steady-at-57pc-says-bnm/231314,"Fri, 14 Aug 2026 12:40:38 +0800",2026-08-14T20:51:27.545110,en,"Malaysia’s economy expands 6pc in Q2, first‑half growth steady at 5.7pc, says BNM KUALA LUMPUR, AUG 14 &mdash; Malaysia&rsquo;s economy expanded by 6 per cent in the second quarter of 2026, bringing fir...",False,False,False
Malay Mail,centrist,"In Johor, police probe claim of suspected Toyota Hilux following student walking home","JOHOR BAHRU, Aug 14 &mdash; Police are investigating a report that a Toyota Hilux followed a food trader&rsquo;s 12-year...",https://www.malaymail.com/news/malaysia/2026/08/14/in-johor-police-probe-claim-of-suspected-toyota-hilux-following-student-walking-home/231315,"Fri, 14 Aug 2026 12:22:47 +0800",2026-08-14T20:51:27.545110,en,"In Johor, police probe claim of suspected Toyota Hilux following student walking home JOHOR BAHRU, Aug 14 &mdash; Police are investigating a report that a Toyota Hilux followed a food trader&rsquo;s 12-year...",True,False,False
Malay Mail,centrist,"Malaysia may one day vote online, EC says trust and security top priorities","PETALING JAYA, Aug 14 &mdash; The Election Commission (EC) has not ruled out the possibility of introducing online or el...",https://www.malaymail.com/news/malaysia/2026/08/14/malaysia-may-one-day-vote-online-ec-says-trust-and-security-top-priorities/231312,"Fri, 14 Aug 2026 11:56:04 +0800",2026-08-14T20:51:27.545110,en,"Malaysia may one day vote online, EC says trust and security top priorities PETALING JAYA, Aug 14 &mdash; The Election Commission (EC) has not ruled out the possibility of introducing online or el...",False,False,False
Utusan Malaysia,establishment_right,Mayat dalam beg pakaian terapung di Sungai Perak,"<div><img width=""417"" height=""397"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-8.10.00-PM-1-e1786710614764.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" /></div>
<p><img width=""417"" height=""397"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-8.10.00-PM-1-e1786710614764.jpeg"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" /></p",https://www.utusan.com.my/nasional/2026/08/mayat-dalam-beg-pakaian-terapung-di-sungai-perak/?utm_source=rss&utm_medium=rss&utm_campaign=mayat-dalam-beg-pakaian-terapung-di-sungai-perak,"Fri, 14 Aug 2026 12:36:43 +0000",2026-08-14T20:51:29.335345,en,"Mayat dalam beg pakaian terapung di Sungai Perak <div><img width=""417"" height=""397"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-8.10.00-PM-1-e1786710614764.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" /></div>
<p><img width=""417"" height=""397"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-8.10.00-PM-1-e1786710614764.jpeg"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" /></p>
<p>KUALA KANGSAR: Orang awam dikejutkan dengan penemuan sebuah beg pakaian berisi mayat yang terapung di Sungai Perak berhampiran Jeti Dataran Lembah, di sini, hari ini. Mayat berkenaan ditemukan kira-kira pukul 4 petang dalam keadaan beg tersebut dibalut pembungkus plastik di bahagian tengah sungai. Penolong Pengarah Bahagian Operasi Jabatan Bomba dan Penyelamat Malaysia (JBPM) Perak, Sabarodzi ... <a title=""Mayat dalam beg pakaian terapung di ",False,False,False
Utusan Malaysia,establishment_right,Pelajar ada masalah kewangan sila hubungi IPTA,"<div><img width=""800"" height=""545"" src=""https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49.jpeg 800w, https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49-600x409.jpeg 600w, https://www.utusan.com.my/wp-content/uploa",https://www.utusan.com.my/nasional/2026/08/pelajar-ada-masalah-kewangan-sila-hubungi-ipta-2/?utm_source=rss&utm_medium=rss&utm_campaign=pelajar-ada-masalah-kewangan-sila-hubungi-ipta-2,"Fri, 14 Aug 2026 12:30:32 +0000",2026-08-14T20:51:29.335345,en,"Pelajar ada masalah kewangan sila hubungi IPTA <div><img width=""800"" height=""545"" src=""https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49.jpeg 800w, https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49-600x409.jpeg 600w, https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49-768x523.jpeg 768w, https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49-750x511.jpeg 750w"" sizes=""(max-width: 800px) 100vw, 800px"" /></div>
<p><img width=""50"" height=""34"" src=""https://www.utusan.com.my/wp-content/uploads/2026/06/WhatsApp-Image-2026-06-09-at-14.22.49.jpeg"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" loading=""lazy"" src",False,False,False
Utusan Malaysia,establishment_right,Lori tangki diesel hilang kawalan hempap kereta di Temerloh,"<div><img width=""825"" height=""698"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-1024x866.jpg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-1024x866.jpg 1024w, https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-600x508.jpg 600w, https://www.utusan.com.my/wp-con",https://www.utusan.com.my/berita/2026/08/lori-tangki-diesel-hilang-kawalan-hempap-kereta-di-temerloh/?utm_source=rss&utm_medium=rss&utm_campaign=lori-tangki-diesel-hilang-kawalan-hempap-kereta-di-temerloh,"Fri, 14 Aug 2026 11:38:13 +0000",2026-08-14T20:51:29.335345,en,"Lori tangki diesel hilang kawalan hempap kereta di Temerloh <div><img width=""825"" height=""698"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-1024x866.jpg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-1024x866.jpg 1024w, https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-600x508.jpg 600w, https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-768x650.jpg 768w, https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-1536x1300.jpg 1536w, https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-750x635.jpg 750w, https://www.utusan.com.my/wp-content/uploads/2026/08/Screenshot_20260814_193206_WhatsApp-1140x965.jpg 1140w, https://www.utusan.com.my/wp-content/up",False,True,False
Utusan Malaysia,establishment_right,"Suspek samun kedai serbaneka di Slim River, ditahan di Rawang","<div><img width=""350"" height=""250"" src=""https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo.png"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo.png 350w, https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo-120x86.png 120w"" sizes=""(max-width: 350px) 100vw, 350px"" /></div>
<p><img width=""50"" height=""36"" src=""https://www.utusan.com.my/wp-content",https://www.utusan.com.my/nasional/2026/08/suspek-samun-kedai-serbaneka-di-slim-river-ditahan-di-rawang/?utm_source=rss&utm_medium=rss&utm_campaign=suspek-samun-kedai-serbaneka-di-slim-river-ditahan-di-rawang,"Fri, 14 Aug 2026 11:27:02 +0000",2026-08-14T20:51:29.335345,en,"Suspek samun kedai serbaneka di Slim River, ditahan di Rawang <div><img width=""350"" height=""250"" src=""https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo.png"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo.png 350w, https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo-120x86.png 120w"" sizes=""(max-width: 350px) 100vw, 350px"" /></div>
<p><img width=""50"" height=""36"" src=""https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo.png"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" loading=""lazy"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo.png 350w, https://www.utusan.com.my/wp-content/uploads/2026/01/Jenayah-logo-120x86.png 120w"" sizes=""(max-width: 50px) 100vw, 50px"" /></p>
<p>TANJUNG MALIM: Polis menahan seorang lelaki warga tempatan berusia 25 tahun di Rawang, Selangor, s",False,False,False
Utusan Malaysia,establishment_right,Sabah teliti perluasan Geopark Kinabalu ke Tuaran,"<div><img width=""825"" height=""464"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM.jpeg 1000w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM-600x338.jpeg 600w, https://www.utusan.com.my/wp-conten",https://www.utusan.com.my/nasional/2026/08/sabah-teliti-perluasan-geopark-kinabalu-ke-tuaran/?utm_source=rss&utm_medium=rss&utm_campaign=sabah-teliti-perluasan-geopark-kinabalu-ke-tuaran,"Fri, 14 Aug 2026 11:24:19 +0000",2026-08-14T20:51:29.335345,en,"Sabah teliti perluasan Geopark Kinabalu ke Tuaran <div><img width=""825"" height=""464"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM.jpeg 1000w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM-600x338.jpeg 600w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM-768x432.jpeg 768w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM-750x422.jpeg 750w"" sizes=""(max-width: 825px) 100vw, 825px"" /></div>
<p><img width=""50"" height=""28"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.45.14-PM.jpeg"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" lo",False,False,False
Utusan Malaysia,establishment_right,"‘Nak jatuhkan kerajaan, silakan’","<div><img width=""825"" height=""549"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-1024x682.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-1024x682.jpeg 1024w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-600x400.jpeg 600w, https://www.utusa",https://www.utusan.com.my/nasional/2026/08/nak-jatuhkan-kerajaan-silakan/?utm_source=rss&utm_medium=rss&utm_campaign=nak-jatuhkan-kerajaan-silakan,"Fri, 14 Aug 2026 11:18:50 +0000",2026-08-14T20:51:29.335345,en,"‘Nak jatuhkan kerajaan, silakan’ <div><img width=""825"" height=""549"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-1024x682.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-1024x682.jpeg 1024w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-600x400.jpeg 600w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-768x512.jpeg 768w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-1536x1024.jpeg 1536w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-2048x1365.jpeg 2048w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-6.58.09-PM-750x500.jpeg 750w, https://www.utusan.com.my/wp-c",False,False,False
Utusan Malaysia,establishment_right,AMK yakin Anwar kekal PM penggal kedua,"<div><img width=""825"" height=""549"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-1024x682.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-1024x682.jpeg 1024w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-600x400.jpeg 600w, https://www.utusa",https://www.utusan.com.my/nasional/2026/08/amk-yakin-anwar-kekal-pm-penggal-kedua/?utm_source=rss&utm_medium=rss&utm_campaign=amk-yakin-anwar-kekal-pm-penggal-kedua,"Fri, 14 Aug 2026 11:15:02 +0000",2026-08-14T20:51:29.335345,en,"AMK yakin Anwar kekal PM penggal kedua <div><img width=""825"" height=""549"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-1024x682.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-1024x682.jpeg 1024w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-600x400.jpeg 600w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-768x512.jpeg 768w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-1536x1024.jpeg 1536w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-2048x1365.jpeg 2048w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.07.57-PM-750x500.jpeg 750w, https://www.utusan.com.m",False,False,False
Utusan Malaysia,establishment_right,Bagan Datuk berpotensi Bandar Pentadbiran dalam Taman,"<div><img width=""800"" height=""502"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re.jpg?v=1786678148"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re.jpg?v=1786678148 800w, https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re-600x377.jpg?v=1786678148 600w, https://www.utusan.com.my/wp-content/uploads/2026/08/A",https://www.utusan.com.my/nasional/2026/08/bagan-datuk-berpotensi-bandar-pentadbiran-dalam-taman/?utm_source=rss&utm_medium=rss&utm_campaign=bagan-datuk-berpotensi-bandar-pentadbiran-dalam-taman,"Fri, 14 Aug 2026 11:14:53 +0000",2026-08-14T20:51:29.335345,en,"Bagan Datuk berpotensi Bandar Pentadbiran dalam Taman <div><img width=""800"" height=""502"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re.jpg?v=1786678148"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re.jpg?v=1786678148 800w, https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re-600x377.jpg?v=1786678148 600w, https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re-768x482.jpg?v=1786678148 768w, https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re-750x471.jpg?v=1786678148 750w"" sizes=""(max-width: 800px) 100vw, 800px"" /></div>
<p><img width=""50"" height=""31"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/AHMAD-ZAHID-HAMIDI-re.jpg?v=1786678148"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" loading=""lazy"" srcset=""https://www.",False,True,False
Utusan Malaysia,establishment_right,"Mesej WhatsApp hanya satu tanda, ibu bimbang anak hilang","<div><img width=""684"" height=""912"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM.jpeg 684w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM-450x600.jpeg 450w, https://www.utusan.com.my/wp-content",https://www.utusan.com.my/nasional/2026/08/mesej-whatsapp-hanya-satu-tanda-ibu-bimbang-anak-hilang/?utm_source=rss&utm_medium=rss&utm_campaign=mesej-whatsapp-hanya-satu-tanda-ibu-bimbang-anak-hilang,"Fri, 14 Aug 2026 11:08:26 +0000",2026-08-14T20:51:29.335345,en,"Mesej WhatsApp hanya satu tanda, ibu bimbang anak hilang <div><img width=""684"" height=""912"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM.jpeg"" class=""attachment-large size-large wp-post-image"" alt="""" loading=""lazy"" style=""margin-bottom: 15px;"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM.jpeg 684w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM-450x600.jpeg 450w, https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM-600x800.jpeg 600w"" sizes=""(max-width: 684px) 100vw, 684px"" /></div>
<p><img width=""38"" height=""50"" src=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.03.11-PM.jpeg"" class=""attachment-post-thumbnail size-post-thumbnail wp-post-image"" alt="""" loading=""lazy"" srcset=""https://www.utusan.com.my/wp-content/uploads/2026/08/WhatsApp-Image-2026-08-14-at-7.0",False,False,False
Bernama,government_official,"General : Pasir Gudang Hospital Staffing Stands At 48 Pct, Full Capacity By December - Dzulkefly","<font size=1><p>JOHOR BAHRU, Aug 14 (Bernama) -- The current staffing level at the Pasir Gudang Hospital (HPG) stands at 48 per cent, involving 1,075 personnel since it began operations in August last year, says&nbsp;Health Minister Datuk Seri Dr Dzulkefly Ahmad.</p> </font>",http://www.bernama.com/en/news.php?id=2594553,2026-08-14T20:51:31.136672,2026-08-14T20:51:31.136672,en,"General : Pasir Gudang Hospital Staffing Stands At 48 Pct, Full Capacity By December - Dzulkefly <font size=1><p>JOHOR BAHRU, Aug 14 (Bernama) -- The current staffing level at the Pasir Gudang Hospital (HPG) stands at 48 per cent, involving 1,075 personnel since it began operations in August last year, says&nbsp;Health Minister Datuk Seri Dr Dzulkefly Ahmad.</p> </font>",True,True,False
Bernama,government_official,"Politics : Political Competition Should Be About Ideas, Not Religion - Fadhlina","<font size=1><p>MELAKA, Aug 14 (Bernama) --&nbsp;Political competition should be based on ideas and the ability to offer the best solutions to the people, rather than exploiting matters of faith for political gain,&nbsp;said Wanita PKR chief Fadhlina Sidek.</p> </font>",http://www.bernama.com/en/news.php?id=2594527,2026-08-14T20:51:31.136672,2026-08-14T20:51:31.136672,en,"Politics : Political Competition Should Be About Ideas, Not Religion - Fadhlina <font size=1><p>MELAKA, Aug 14 (Bernama) --&nbsp;Political competition should be based on ideas and the ability to offer the best solutions to the people, rather than exploiting matters of faith for political gain,&nbsp;said Wanita PKR chief Fadhlina Sidek.</p> </font>",False,True,True
