date,klci_actual,klci_predicted,usd_myr_actual,usd_myr_predicted,klci_pct_change,usdmyr_pct_change,economic_pressure_score
2025-09-02,1578.1500244140625,1577.3095793667887,4.224999904632568,4.237488454587364,-0.0005325507931895146,0.002955869878506385,-0.02886076217341293
2025-09-03,1585.5899658203127,1578.7451903549224,4.21750020980835,4.238718451475108,-0.0043168635100746915,0.005030999552154848,0.019324353650171825
2025-09-04,1586.8100585937498,1584.3242569618449,4.215000152587891,4.237031957489279,-0.0015665401277502949,0.005226999787381131,-0.03849615336262232
2025-09-08,1590.7499999999998,1587.8766070635609,4.203499794006348,4.233776426893087,-0.001806313334237878,0.007202720202320411,-0.060118682859165926
2025-09-09,1582.8499755859375,1591.1941575892267,4.212500095367432,4.2278030692581865,0.005271618998635922,0.003632753363634065,-0.15440505256642972
2025-09-10,1600.1300048828125,1586.1697204335503,4.2195000648498535,4.225009214462375,-0.008724468891066503,0.0013056403668327723,0.15762798792539867
2025-09-11,1611.699951171875,1594.291643903183,4.202499866485596,4.223953640675347,-0.010801208535145934,0.005105002943805594,0.14847283432233693
2025-09-12,1598.9300537109375,1609.428647573455,4.185999870300293,4.22027114260267,0.006566011964157813,0.008187117382762378,-0.24131945726426735
2025-09-17,1598.22998046875,1606.0450294716063,4.19350004196167,4.215031287546083,0.004889815044368153,0.0051344331391351816,-0.16683451485319464
2025-09-18,1603.3399658203125,1599.0273725952354,4.207499980926514,4.21123452746744,-0.0026897559575711316,0.0008875927647903659,0.0421067070998095
2025-09-19,1603.550048828125,1600.2533468562613,4.199999809265137,4.211322675591617,-0.0020558771921543526,0.0026959206763539686,0.0051899498515766375
2025-09-22,1599.6600341796877,1603.4298243856172,4.196000099182129,4.2124543873209035,0.0023566196100302046,0.003921422247340224,-0.0997643177718521
2025-09-23,1598.469970703125,1601.675349775687,4.204999923706055,4.213536185174874,0.0020052795055962294,0.002030026545469226,-0.06740658821518264
2025-09-24,1609.050048828125,1598.7117700786619,4.212500095367432,4.2158879771279345,-0.006425082151417562,0.0008042449101018618,0.11818862646516806
2025-09-25,1610.949951171875,1605.1918679805092,4.21750020980835,4.218426973659717,-0.003574340212852133,0.00021974245530856996,0.06879570416157774
2025-09-26,1611.8800048828125,1610.858944167892,4.212500095367432,4.221917308821688,-0.000633459508044849,0.0022355402352660717,-0.01719770857716475
2025-09-29,1620.8699951171875,1612.7671335894408,4.205999851226807,4.224429199805286,-0.004999081698196791,0.004381680749014707,0.04170398421639567
2025-09-30,1637.8000488281248,1619.101166185748,4.204999923706055,4.223485133395343,-0.01141707295451364,0.004396007140232335,0.17031923192796464
2025-10-01,1635.06005859375,1634.1080074710114,4.203000068664551,4.219049850342188,-0.0005822728759929394,0.0038186489211114037,-0.03940664729661606
2025-10-02,1638.0899658203125,1638.0843415122652,4.212500095367432,4.2150942032697145,-3.4334549168235292e-06,0.0006158119509921585,-0.008170517901234412
2025-10-03,1630.030029296875,1637.829371396503,4.212500095367432,4.214730261702016,0.0047847843042451155,0.0005294163285685952,-0.10311248802992568
2025-10-06,1627.5,1632.0020179264973,4.211999893188477,4.218273375553338,0.002766216851918448,0.0014894307986584785,-0.07544529530378097
2025-10-07,1629.6700439453125,1627.4895340302608,4.213500022888184,4.223127031640871,-0.0013380069929817744,0.002284800925689468,-0.0037167739140469146
2025-10-08,1622.25,1628.2907191405827,4.213500022888184,4.227008634289035,0.0037236672156466164,0.0032060309309294775,-0.11762872881543027
2025-10-09,1615.18994140625,1624.5333622759642,4.21750020980835,4.22997768348165,0.005784719573958884,0.002958499834637165,-0.1556814475613884
2025-10-10,1611.4599609375,1617.0777510463229,4.224500179290772,4.232772529943858,0.0034861493583462095,0.001958184472008889,-0.09616591853062878
2025-10-13,1611.550048828125,1611.6619007427796,4.228000164031982,4.236077754045056,6.940641696852257e-05,0.001910498982897408,-0.026955012650926292
2025-10-14,1612.2900390625,1610.922797413368,4.229499816894531,4.239179245794247,-0.0008480122161686213,0.0022885516772106125,-0.013600988934273354
2025-10-15,1607.1800537109375,1612.30111762703,4.224999904632568,4.241494456275774,0.003186366023065087,0.003904035980005551,-0.11618442557718679
2025-10-16,1616.8299560546877,1609.6458532855247,4.223499774932861,4.24249471711488,-0.004443326116181895,0.004497441267727014,0.029001306258826208
2025-10-17,1602.68994140625,1614.5554673289078,4.226500034332275,4.240629723177591,0.007403506826932832,0.003343118119138451,-0.19331607134630618
2025-10-21,1608.0,1608.0026588587568,4.227499961853027,4.240508739877157,1.6535191273826185e-06,0.0030771799270289286,-0.041205164845253765
2025-10-22,1613.27001953125,1606.4581027998427,4.226500034332275,4.240472378775934,-0.00422242814218205,0.003305890058005354,0.04051064673844789
2025-10-23,1618.3800048828125,1611.703691202303,4.221499919891357,4.2397785428535,-0.004125306578409562,0.004329888264598898,0.024860582526063657
2025-10-24,1613.56005859375,1618.2121325371988,4.206299781799316,4.237528561983865,0.00288311173710089,0.007424287807463383,-0.15719839599763416
2025-10-27,1611.5400390625,1617.0630156819823,4.196499824523926,4.232777818831309,0.0034271420415314187,0.00864482207180809,-0.1844473772222674
2025-10-28,1614.199951171875,1613.4555086153848,4.1875,4.2257060253839995,-0.0004611836073652061,0.009123826957373023,-0.11281896402229134
2025-10-29,1609.1500244140625,1614.0816408181852,4.197500228881836,4.216507327885438,0.0030647337596246944,0.0045281948700846755,-0.12209441321906746
2025-10-30,1622.4200439453125,1611.0538857912177,4.185500144958496,4.211062858995604,-0.0070056815412950744,0.006107445502755085,0.058885423490023556
2025-10-31,1623.5,1618.837701092183,4.197000026702881,4.204874970863486,-0.0028717578736169405,0.0018763269264955049,0.03253038253088853
2025-11-03,1621.550048828125,1624.0745932140487,4.199999809265137,4.202653638134208,0.0015568710862474931,0.0006318640451405046,-0.03970008007382589
2025-11-04,1618.9399414062502,1623.006842947172,4.189000129699707,4.204553450580548,0.0025120768454134587,0.003712895774475823,-0.10009425476446816
2025-11-05,1619.1300048828125,1620.2029768849532,4.179999828338623,4.2064340908098785,0.000662684280388169,0.006323986496851602,-0.09791337630122104
2025-11-06,1627.3800048828125,1619.6046647279434,4.173500061035156,4.205383585539991,-0.0047778270173775604,0.007639516961436605,-0.0063256429778196085
2025-11-07,1634.8299560546873,1625.7420244969178,4.15749979019165,4.19997294349281,-0.005558946069046386,0.010216032578368842,-0.025122048400364173
2025-11-10,1631.6099853515625,1634.5778079259032,4.135000228881836,4.18935384915828,0.0018189534269743195,0.013144768384001351,-0.21237984651914404
2025-11-11,1632.27001953125,1635.4606011879148,4.132999897003174,4.174631790198745,0.0019546898604319465,0.010073044818065115,-0.174005056826516
2025-11-12,1625.6700439453125,1633.6202508071144,4.126500129699707,4.1606251634520675,0.004890418502458031,0.008269728021272052,-0.20879617042870763
2025-11-13,1627.4300537109375,1628.244419498529,4.130000114440918,4.150072510766137,0.0005003998701722933,0.004860144253999846,-0.07507050077695665
2025-11-14,1614.06005859375,1626.7533697216056,4.145999908447266,4.14422729846676,0.007864212400444796,-0.0004275470380243827,-0.1521116210991886
2025-11-17,1623.8900146484377,1617.4325270861298,4.161300182342529,4.147214748580296,-0.003976554756823212,-0.0033848636591998467,0.12509683884835798
2025-11-18,1619.9599609375,1619.285156937214,4.1479997634887695,4.1557380110773465,-0.0004165559745658834,0.0018655371335095177,-0.016600330977214334
2025-11-19,1617.5699462890625,1621.3318829398993,4.15399980545044,4.163149946098827,0.0023256717024615907,0.002202730158143102,-0.07614748784756913
2025-11-20,1618.780029296875,1619.252304321635,4.164999961853027,4.168797706600046,0.00029174749886497724,0.0009118234770232012,-0.018055268647209875
2025-11-21,1611.739990234375,1618.3065838069886,4.13700008392334,4.173586022890532,0.004074226371747877,0.008843591545808266,-0.2000936337787244
2025-11-24,1624.5,1615.0045738568294,4.128499984741211,4.171838927069331,-0.005845137668926169,0.010497503327673258,-0.023144294672845244
2025-11-25,1617.4599609375,1622.0290347675543,4.136000156402588,4.16275735639077,0.0028248450906976576,0.006469342112272855,-0.14325204410340378
2025-11-26,1604.469970703125,1621.0240909716374,4.127999782562256,4.154527737332387,0.01031750083877102,0.0064263459707997374,-0.29305185282521884
2025-11-27,1624.5699462890625,1609.4525220845314,4.130000114440918,4.149022115681404,-0.009305492963884483,0.004605811310748959,0.12513339695512676
2025-11-28,1630.5999755859373,1617.8099295597056,4.128499984741211,4.143898616148732,-0.007843766845167384,0.0037298368570749603,0.10751738637840969
2025-12-01,1622.8399658203125,1629.9471190304755,4.130000114440918,4.14003541442149,0.004379454142029639,0.002429854649515104,-0.12040508737827627
2025-12-02,1621.0699462890627,1627.3805889594803,4.119999885559082,4.1397210561736415,0.003892887339540052,0.004786692029697306,-0.14217381195449066
2025-12-03,1616.52001953125,1622.3272044623807,4.114500045776367,4.139561177513414,0.0035923990182408104,0.006090929993492867,-0.15359352443137372
2025-12-04,1612.7800292968752,1618.000281479384,4.108500003814697,4.1384356361528205,0.0032368035861559535,0.007286268056548213,-0.1624501993617534
2025-12-05,1614.1700439453125,1614.2722343012135,4.111999988555908,4.1354778258460385,6.330829659758693e-05,0.005709590796564054,-0.07766362429309348
2025-12-08,1611.0,1613.8147938377222,4.11299991607666,4.132014045306477,0.0017472339154079228,0.0046229345046896655,-0.0969202284205146
2025-12-09,1625.3900146484375,1612.2274005447687,4.115499973297119,4.129530692278081,-0.008098126594259795,0.003409238020167256,0.11691184196064162
2025-12-10,1637.8100585937498,1621.3523755640779,4.107999801635742,4.126874348555987,-0.010048590765038244,0.004594583211208756,0.14019735001570038
2025-12-11,1643.7199707031252,1635.8632067709912,4.094799995422363,4.122591561757659,-0.004779867661261807,0.006787038772678585,0.0051212795855016206
2025-12-12,1648.31005859375,1645.1323951101583,4.0929999351501465,4.116061658903732,-0.0019278311547177593,0.005634430520150813,-0.03669649573550268
2025-12-15,1641.4399414062498,1649.230839424759,4.084000110626221,4.109598638439024,0.004746380188503716,0.006268003702105322,-0.17912274604180078
2025-12-16,1646.9000244140625,1644.8021377503608,4.085999965667725,4.104382693561121,-0.0012738397186241584,0.0044989544904198405,-0.034629469128591966
2025-12-17,1665.9000244140625,1645.2881229496923,4.081999778747559,4.100720469557004,-0.012372832200191579,0.004586156742808341,0.18695684022359133
2025-12-18,1671.2900390625,1660.6739368703054,4.07450008392334,4.096009172690017,-0.00635204060580032,0.005278951607227958,0.05685213222143209
2025-12-19,1676.6400146484375,1672.0210934054046,4.075300216674805,4.09070474913247,-0.0027548675939249897,0.00377997488249709,0.004714049891158281
2025-12-22,1678.31005859375,1677.0103830936785,4.061500072479248,4.0865449289673705,-0.0007743953469244756,0.006166405525344344,-0.06696327208545168
2025-12-23,1677.0999755859377,1679.0850499238293,4.042500019073486,4.081802449701456,0.0011836350645691295,0.00972230808720633,-0.15383746669779355
2025-12-24,1680.989990234375,1678.8705819297245,4.046000003814697,4.074375749869176,-0.0012608095925395746,0.007013283743876809,-0.06853214251766242
2025-12-26,1684.5300292968748,1680.4952967602292,4.057499885559082,4.067002379652024,-0.0023951680685263353,0.0023419579447831996,0.016735346117861923
2025-12-29,1680.1099853515625,1683.4590374994875,4.045000076293945,4.06339590933645,0.001993352921609018,0.004547795474792334,-0.10085441089862167
2025-12-30,1669.760009765625,1682.0105431326954,4.052499771118164,4.061405304322207,0.007336703056381087,0.002197540705001908,-0.17664777246581387
2025-12-31,1680.3199462890625,1672.75939152365,4.051499843597412,4.063134219592797,-0.004499473318822243,0.002871621978159714,0.05188126029236983
2026-01-02,1672.3499755859375,1676.626337627982,4.069499969482422,4.0644515933086325,0.0025570975600045153,-0.0012405396760407075,-0.03472194681774589
2026-01-05,1676.8299560546877,1674.6438272157973,4.043499946594238,4.0696582826334975,-0.001303727209188262,0.006469231206814253,-0.06039149906916168
2026-01-06,1669.5699462890625,1676.6936532814723,4.090000152587891,4.070065967707819,0.004266791582014025,-0.00487388365192561,-0.020421602459534248
2026-01-07,1686.5400390625002,1671.1725618785129,4.054999828338623,4.077201558360002,-0.009111836557719508,0.005475149435573601,0.10961522814548019
2026-01-08,1695.43994140625,1682.3175701503494,4.091000080108643,4.077990263701082,-0.007739803065519673,-0.0031801066127612977,0.19788436654447125
2026-01-09,1708.1999511718748,1694.0632256915776,4.060500144958496,4.081467156274115,-0.008275802531547298,0.005163652399237533,0.09700406637060999
2026-01-12,1710.9100341796877,1707.3823443725848,4.056000232696533,4.079605908632104,-0.0020618791968183606,0.005819939492428688,-0.03648826506001009
2026-01-13,1715.1600341796875,1712.8507347047196,4.046500205993652,4.074925573793735,-0.001346404667172881,0.007024679686900503,-0.06696675325150303
2026-01-14,1712.7399902343752,1715.654963111963,4.052000045776367,4.068045612701667,0.0017019354334039643,0.00395991281935569,-0.0871400212042961
2026-01-15,1712.3299560546875,1713.8347430103165,4.054999828338623,4.063475352833365,0.0008787949719084142,0.002090141764127808,-0.04560274968127572
2026-01-16,1699.06005859375,1712.031673906509,4.052499771118164,4.062335267032282,0.007634583160936139,0.0024270194866423843,-0.18569650102122184
2026-01-19,1705.81005859375,1702.3153920673356,4.052000045776367,4.064617752522707,-0.0020486844410422876,0.0031139453612524957,-0.0005474830511527705
2026-01-20,1717.1400146484375,1703.1139602413675,4.044000148773193,4.066578166804419,-0.008168264840034977,0.005583090306778298,0.0892338355714833
2026-01-21,1719.989990234375,1714.791736481289,4.037499904632568,4.064684524726772,-0.003022258142547459,0.006733032999706675,-0.029430768706312206
2026-01-22,1744.0699462890625,1721.660590334155,4.002999782562256,4.059637603876979,-0.012848886022369119,0.014148844464455657,0.06856445754127494
2026-01-23,1771.25,1740.887060214525,3.963000059127808,4.044869707892872,-0.01714209726773463,0.020658503039003694,0.06762999112707388
2026-01-26,1756.489990234375,1769.4803905485167,3.9489998817443843,4.018432102119192,0.007395658606860774,0.017582229033680678,-0.38367467993305754
